"experiment","Group","senID","item","type","condition","sentence1","sentence2","Value","ID","world","selection"
"likelihood","A","19","LI-A-19","possessor","Speaker","小明说王刚把  ","的作业遗漏了。","自己","6d5a-9bdf-04ef-3d34","xiaoming.png","ziji"
"likelihood","A","3","LI-A-3","co-argument","Speaker","李华说王刚把  ","照顾得很好。","自己","6d5a-9bdf-04ef-3d34","lihua.png","ziji"
"likelihood","A","17","LI-A-17","possessor","Speaker","小明说李华把  ","的演讲稿修改好了。","自己","6d5a-9bdf-04ef-3d34","xiaoming.png","ziji"
"likelihood","A","16","LI-A-16","possessor","Clause Subject","小明说王刚把  ","的照片发到了朋友圈。","他自己","6d5a-9bdf-04ef-3d34","wanggang.png","taziji"
"likelihood","A","29","LI-A-29","possessor","Speaker","张伟说王刚把  ","的衣服捐掉了。","自己","6d5a-9bdf-04ef-3d34","zhangwei.png","ziji"
"likelihood","A","6","LI-A-6","co-argument","Clause Subject","小明说张伟把  ","想像成侦探了。","他自己","6d5a-9bdf-04ef-3d34","zhangwei.png","taziji"
"likelihood","A","21","LI-A-21","possessor","Speaker","王刚说张伟把  ","的工作做完了。","自己","6d5a-9bdf-04ef-3d34","wanggang.png","ziji"
"likelihood","A","28","LI-A-28","possessor","Clause Subject","张伟说小明把  ","的秘密告诉了别人。","他自己","6d5a-9bdf-04ef-3d34","xiaoming.png","taziji"
"likelihood","A","20","LI-A-20","possessor","Clause Subject","王刚说李华把  ","的遭遇讲给了别人听。","他自己","6d5a-9bdf-04ef-3d34","lihua.png","taziji"
"likelihood","A","8","LI-A-8","co-argument","Clause Subject","小明说李华把  ","绊倒了。","他自己","6d5a-9bdf-04ef-3d34","lihua.png","taziji"
"likelihood","A","13","LI-A-13","co-argument","Speaker","张伟说王刚把  ","吓坏了。","自己","6d5a-9bdf-04ef-3d34","zhangwei.png","ziji"
"likelihood","A","15","LI-A-15","co-argument","Speaker","张伟说小明把  ","逗笑了。","自己","6d5a-9bdf-04ef-3d34","zhangwei.png","ziji"
"likelihood","A","1","LI-A-1","co-argument","Speaker","李华说小明把  ","弄糊涂了。","自己","6d5a-9bdf-04ef-3d34","lihua.png","ziji"
"likelihood","A","9","LI-A-9","co-argument","Speaker","王刚说小明把  ","锁在教室里了。","自己","6d5a-9bdf-04ef-3d34","wanggang.png","ziji"
"likelihood","A","14","LI-A-14","co-argument","Clause Subject","张伟说李华把  ","弄骨折了。","他自己","6d5a-9bdf-04ef-3d34","lihua.png","taziji"
"likelihood","A","25","LI-A-25","possessor","Speaker","李华说张伟把  ","的小狗找回来了。","自己","6d5a-9bdf-04ef-3d34","lihua.png","ziji"
"likelihood","A","22","LI-A-22","possessor","Clause Subject","王刚说小明把  ","的想法表达出来了。","他自己","6d5a-9bdf-04ef-3d34","xiaoming.png","taziji"
"likelihood","A","24","LI-A-24","possessor","Clause Subject","李华说王刚把  ","的证件弄丢了。","他自己","6d5a-9bdf-04ef-3d34","wanggang.png","taziji"
"likelihood","A","11","LI-A-11","co-argument","Speaker","王刚说张伟把  ","置于危险中了。","自己","6d5a-9bdf-04ef-3d34","wanggang.png","ziji"
"likelihood","A","26","LI-A-26","possessor","Clause Subject","李华说小明把  ","的玩具模型弄坏了。","他自己","6d5a-9bdf-04ef-3d34","xiaoming.png","taziji"
"likelihood","A","23","LI-A-23","possessor","Speaker","王刚说张伟把  ","的孩子搂在了怀里。","王刚","8640-60bc-d5be-eafe","wanggang.png","name"
"likelihood","A","5","LI-A-5","co-argument","Speaker","小明说李华把  ","弄伤了。","他","8640-60bc-d5be-eafe","xiaoming.png","ta"
"likelihood","A","3","LI-A-3","co-argument","Speaker","李华说王刚把  ","照顾得很好。","自己","8640-60bc-d5be-eafe","lihua.png","ziji"
"likelihood","A","28","LI-A-28","possessor","Clause Subject","张伟说小明把  ","的秘密告诉了别人。","他自己","8640-60bc-d5be-eafe","xiaoming.png","taziji"
"likelihood","A","12","LI-A-12","co-argument","Clause Subject","王刚说张伟把  ","气哭了。","他自己","8640-60bc-d5be-eafe","zhangwei.png","taziji"
"likelihood","A","20","LI-A-20","possessor","Clause Subject","王刚说李华把  ","的遭遇讲给了别人听。","他自己","8640-60bc-d5be-eafe","lihua.png","taziji"
"likelihood","A","17","LI-A-17","possessor","Speaker","小明说李华把  ","的演讲稿修改好了。","自己","8640-60bc-d5be-eafe","xiaoming.png","ziji"
"likelihood","A","1","LI-A-1","co-argument","Speaker","李华说小明把  ","弄糊涂了。","自己","8640-60bc-d5be-eafe","lihua.png","ziji"
"likelihood","A","19","LI-A-19","possessor","Speaker","小明说王刚把  ","的作业遗漏了。","自己","8640-60bc-d5be-eafe","xiaoming.png","ziji"
"likelihood","A","29","LI-A-29","possessor","Speaker","张伟说王刚把  ","的衣服捐掉了。","自己","8640-60bc-d5be-eafe","zhangwei.png","ziji"
"likelihood","A","26","LI-A-26","possessor","Clause Subject","李华说小明把  ","的玩具模型弄坏了。","他自己","8640-60bc-d5be-eafe","xiaoming.png","taziji"
"likelihood","A","25","LI-A-25","possessor","Speaker","李华说张伟把  ","的小狗找回来了。","自己","8640-60bc-d5be-eafe","lihua.png","ziji"
"likelihood","A","4","LI-A-4","co-argument","Clause Subject","李华说张伟把  ","当成小孩子了。","他自己","8640-60bc-d5be-eafe","zhangwei.png","taziji"
"likelihood","A","21","LI-A-21","possessor","Speaker","王刚说张伟把  ","的工作做完了。","自己","8640-60bc-d5be-eafe","wanggang.png","ziji"
"likelihood","A","11","LI-A-11","co-argument","Speaker","王刚说张伟把  ","置于危险中了。","自己","8640-60bc-d5be-eafe","wanggang.png","ziji"
"likelihood","A","22","LI-A-22","possessor","Clause Subject","王刚说小明把  ","的想法表达出来了。","他自己","8640-60bc-d5be-eafe","xiaoming.png","taziji"
"likelihood","A","6","LI-A-6","co-argument","Clause Subject","小明说张伟把  ","想像成侦探了。","他自己","8640-60bc-d5be-eafe","zhangwei.png","taziji"
"likelihood","A","30","LI-A-30","possessor","Clause Subject","张伟说李华把  ","的文件删除了。","他自己","8640-60bc-d5be-eafe","lihua.png","taziji"
"likelihood","A","2","LI-A-2","co-argument","Clause Subject","李华说王刚把  ","出卖了。","他自己","8640-60bc-d5be-eafe","wanggang.png","taziji"
"likelihood","A","27","LI-A-27","possessor","Speaker","李华说小明把  ","的房间打扫干净了。","自己","8640-60bc-d5be-eafe","lihua.png","ziji"
"likelihood","A","14","LI-A-14","co-argument","Clause Subject","张伟说李华把  ","弄骨折了。","他自己","8640-60bc-d5be-eafe","lihua.png","taziji"
"likelihood","A","24","LI-A-24","possessor","Clause Subject","李华说王刚把  ","的证件弄丢了。","他自己","8640-60bc-d5be-eafe","wanggang.png","taziji"
"likelihood","A","15","LI-A-15","co-argument","Speaker","张伟说小明把  ","逗笑了。","自己","8640-60bc-d5be-eafe","zhangwei.png","ziji"
"likelihood","A","10","LI-A-10","co-argument","Clause Subject","王刚说小明把  ","逼得太紧了。","他自己","8640-60bc-d5be-eafe","xiaoming.png","taziji"
"likelihood","A","18","LI-A-18","possessor","Clause Subject","小明说张伟把  ","的想法忘记了。","他自己","8640-60bc-d5be-eafe","zhangwei.png","taziji"
"likelihood","A","9","LI-A-9","co-argument","Speaker","王刚说小明把  ","锁在教室里了。","自己","8640-60bc-d5be-eafe","wanggang.png","ziji"
"likelihood","A","13","LI-A-13","co-argument","Speaker","张伟说王刚把  ","吓坏了。","自己","8640-60bc-d5be-eafe","zhangwei.png","ziji"
"likelihood","A","8","LI-A-8","co-argument","Clause Subject","小明说李华把  ","绊倒了。","他自己","8640-60bc-d5be-eafe","lihua.png","taziji"
"likelihood","A","7","LI-A-7","co-argument","Speaker","小明说李华把  ","灌醉了。","自己","8640-60bc-d5be-eafe","xiaoming.png","ziji"
"likelihood","A","16","LI-A-16","possessor","Clause Subject","小明说王刚把  ","的照片发到了朋友圈。","他自己","8640-60bc-d5be-eafe","wanggang.png","taziji"
"likelihood","A","14","LI-A-14","co-argument","Clause Subject","张伟说李华把  ","弄骨折了。","他","942a-b4ff-b6fd-c7bb","lihua.png","ta"
"likelihood","A","18","LI-A-18","possessor","Clause Subject","小明说张伟把  ","的想法忘记了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","18","LI-A-18","possessor","Clause Subject","小明说张伟把  ","的想法忘记了。","他","942a-b4ff-b6fd-c7bb","zhangwei.png","ta"
"likelihood","A","13","LI-A-13","co-argument","Speaker","张伟说王刚把  ","吓坏了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","13","LI-A-13","co-argument","Speaker","张伟说王刚把  ","吓坏了。","张伟","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","22","LI-A-22","possessor","Clause Subject","王刚说小明把  ","的想法表达出来了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","22","LI-A-22","possessor","Clause Subject","王刚说小明把  ","的想法表达出来了。","自己","942a-b4ff-b6fd-c7bb","xiaoming.png","ziji"
"likelihood","A","1","LI-A-1","co-argument","Speaker","李华说小明把  ","弄糊涂了。","他自己","942a-b4ff-b6fd-c7bb","lihua.png","taziji"
"likelihood","A","19","LI-A-19","possessor","Speaker","小明说王刚把  ","的作业遗漏了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","19","LI-A-19","possessor","Speaker","小明说王刚把  ","的作业遗漏了。","小明","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","6","LI-A-6","co-argument","Clause Subject","小明说张伟把  ","想像成侦探了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","6","LI-A-6","co-argument","Clause Subject","小明说张伟把  ","想像成侦探了。","他","942a-b4ff-b6fd-c7bb","zhangwei.png","ta"
"likelihood","A","28","LI-A-28","possessor","Clause Subject","张伟说小明把  ","的秘密告诉了别人。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","28","LI-A-28","possessor","Clause Subject","张伟说小明把  ","的秘密告诉了别人。","他","942a-b4ff-b6fd-c7bb","xiaoming.png","ta"
"likelihood","A","12","LI-A-12","co-argument","Clause Subject","王刚说张伟把  ","气哭了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","12","LI-A-12","co-argument","Clause Subject","王刚说张伟把  ","气哭了。","自己","942a-b4ff-b6fd-c7bb","zhangwei.png","ziji"
"likelihood","A","26","LI-A-26","possessor","Clause Subject","李华说小明把  ","的玩具模型弄坏了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","26","LI-A-26","possessor","Clause Subject","李华说小明把  ","的玩具模型弄坏了。","他","942a-b4ff-b6fd-c7bb","xiaoming.png","ta"
"likelihood","A","17","LI-A-17","possessor","Speaker","小明说李华把  ","的演讲稿修改好了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","17","LI-A-17","possessor","Speaker","小明说李华把  ","的演讲稿修改好了。","他自己","942a-b4ff-b6fd-c7bb","xiaoming.png","taziji"
"likelihood","A","29","LI-A-29","possessor","Speaker","张伟说王刚把  ","的衣服捐掉了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","29","LI-A-29","possessor","Speaker","张伟说王刚把  ","的衣服捐掉了。","自己","942a-b4ff-b6fd-c7bb","zhangwei.png","ziji"
"likelihood","A","9","LI-A-9","co-argument","Speaker","王刚说小明把  ","锁在教室里了。","他自己","942a-b4ff-b6fd-c7bb","wanggang.png","taziji"
"likelihood","A","23","LI-A-23","possessor","Speaker","王刚说张伟把  ","的孩子搂在了怀里。","他自己","942a-b4ff-b6fd-c7bb","wanggang.png","taziji"
"likelihood","A","11","LI-A-11","co-argument","Speaker","王刚说张伟把  ","置于危险中了。","他","942a-b4ff-b6fd-c7bb","wanggang.png","ta"
"likelihood","A","10","LI-A-10","co-argument","Clause Subject","王刚说小明把  ","逼得太紧了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","10","LI-A-10","co-argument","Clause Subject","王刚说小明把  ","逼得太紧了。","他自己","942a-b4ff-b6fd-c7bb","xiaoming.png","taziji"
"likelihood","A","5","LI-A-5","co-argument","Speaker","小明说李华把  ","弄伤了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","5","LI-A-5","co-argument","Speaker","小明说李华把  ","弄伤了。","自己","942a-b4ff-b6fd-c7bb","xiaoming.png","ziji"
"likelihood","A","24","LI-A-24","possessor","Clause Subject","李华说王刚把  ","的证件弄丢了。","他自己","942a-b4ff-b6fd-c7bb","wanggang.png","taziji"
"likelihood","A","15","LI-A-15","co-argument","Speaker","张伟说小明把  ","逗笑了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","15","LI-A-15","co-argument","Speaker","张伟说小明把  ","逗笑了。","他自己","942a-b4ff-b6fd-c7bb","zhangwei.png","taziji"
"likelihood","A","8","LI-A-8","co-argument","Clause Subject","小明说李华把  ","绊倒了。","自己","942a-b4ff-b6fd-c7bb","lihua.png","ziji"
"likelihood","A","30","LI-A-30","possessor","Clause Subject","张伟说李华把  ","的文件删除了。","他","942a-b4ff-b6fd-c7bb","lihua.png","ta"
"likelihood","A","21","LI-A-21","possessor","Speaker","王刚说张伟把  ","的工作做完了。","他自己","942a-b4ff-b6fd-c7bb","wanggang.png","taziji"
"likelihood","A","27","LI-A-27","possessor","Speaker","李华说小明把  ","的房间打扫干净了。","自己","942a-b4ff-b6fd-c7bb","lihua.png","ziji"
"likelihood","A","4","LI-A-4","co-argument","Clause Subject","李华说张伟把  ","当成小孩子了。","zhangwei.png","942a-b4ff-b6fd-c7bb","zhangwei.png","name"
"likelihood","A","4","LI-A-4","co-argument","Clause Subject","李华说张伟把  ","当成小孩子了。","他","942a-b4ff-b6fd-c7bb","zhangwei.png","ta"
"likelihood","A","25","LI-A-25","possessor","Speaker","李华说张伟把  ","的小狗找回来了。","李华","942a-b4ff-b6fd-c7bb","lihua.png","name"
"likelihood","A","2","LI-A-2","co-argument","Clause Subject","李华说王刚把  ","出卖了。","他","942a-b4ff-b6fd-c7bb","wanggang.png","ta"
"likelihood","A","16","LI-A-16","possessor","Clause Subject","小明说王刚把  ","的照片发到了朋友圈。","他自己","942a-b4ff-b6fd-c7bb","wanggang.png","taziji"
"likelihood","A","3","LI-A-3","co-argument","Speaker","李华说王刚把  ","照顾得很好。","他自己","942a-b4ff-b6fd-c7bb","lihua.png","taziji"
"likelihood","A","7","LI-A-7","co-argument","Speaker","小明说李华把  ","灌醉了。","xiaoming.png","942a-b4ff-b6fd-c7bb","xiaoming.png","name"
"likelihood","A","7","LI-A-7","co-argument","Speaker","小明说李华把  ","灌醉了。","他","942a-b4ff-b6fd-c7bb","xiaoming.png","ta"
"likelihood","A","20","LI-A-20","possessor","Clause Subject","王刚说李华把  ","的遭遇讲给了别人听。","自己","942a-b4ff-b6fd-c7bb","lihua.png","ziji"
"likelihood","A","5","LI-A-5","co-argument","Speaker","小明说李华把  ","弄伤了。","他自己","6c9b-05ea-607a-9a43","xiaoming.png","taziji"
"likelihood","A","17","LI-A-17","possessor","Speaker","小明说李华把  ","的演讲稿修改好了。","他自己","6c9b-05ea-607a-9a43","xiaoming.png","taziji"
"likelihood","A","1","LI-A-1","co-argument","Speaker","李华说小明把  ","弄糊涂了。","他自己","6c9b-05ea-607a-9a43","lihua.png","taziji"
"likelihood","A","22","LI-A-22","possessor","Clause Subject","王刚说小明把  ","的想法表达出来了。","他自己","6c9b-05ea-607a-9a43","xiaoming.png","taziji"
"likelihood","A","4","LI-A-4","co-argument","Clause Subject","李华说张伟把  ","当成小孩子了。","他","6c9b-05ea-607a-9a43","zhangwei.png","ta"
"likelihood","A","14","LI-A-14","co-argument","Clause Subject","张伟说李华把  ","弄骨折了。","他","6c9b-05ea-607a-9a43","lihua.png","ta"
"likelihood","A","25","LI-A-25","possessor","Speaker","李华说张伟把  ","的小狗找回来了。","他","6c9b-05ea-607a-9a43","lihua.png","ta"
"likelihood","A","12","LI-A-12","co-argument","Clause Subject","王刚说张伟把  ","气哭了。","他自己","6c9b-05ea-607a-9a43","zhangwei.png","taziji"
"likelihood","A","13","LI-A-13","co-argument","Speaker","张伟说王刚把  ","吓坏了。","他","6c9b-05ea-607a-9a43","zhangwei.png","ta"
"likelihood","A","21","LI-A-21","possessor","Speaker","王刚说张伟把  ","的工作做完了。","他自己","6c9b-05ea-607a-9a43","wanggang.png","taziji"
"likelihood","A","19","LI-A-19","possessor","Speaker","小明说王刚把  ","的作业遗漏了。","他自己","6c9b-05ea-607a-9a43","xiaoming.png","taziji"
"likelihood","A","2","LI-A-2","co-argument","Clause Subject","李华说王刚把  ","出卖了。","他","6c9b-05ea-607a-9a43","wanggang.png","ta"
